cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,cosine_similarity_expanding
20605,JHSF Participações S.A.,2022,2023,0.7777,3312,4764,regex_only,regex_only,0.7823
20605,JHSF Participações S.A.,2023,2024,0.1559,4764,13977,regex_only,font_heading,0.1501
20621,Fertilizantes Heringer SA,2010,2011,0.9509,2417,2414,font_heading,font_heading,0.9469
20621,Fertilizantes Heringer SA,2011,2012,0.6865,2414,6256,font_heading,font_heading,0.7094
20621,Fertilizantes Heringer SA,2012,2013,0.8613,6256,6990,font_heading,font_heading,0.8608
20621,Fertilizantes Heringer SA,2013,2014,0.8106,6990,5425,font_heading,font_heading,0.8092
20621,Fertilizantes Heringer SA,2014,2015,0.9615,5425,5744,font_heading,font_heading,0.9619
20621,Fertilizantes Heringer SA,2015,2016,0.9029,5744,4616,font_heading,font_heading,0.9027
20621,Fertilizantes Heringer SA,2016,2017,0.8602,4616,4240,font_heading,font_heading,0.8598
20621,Fertilizantes Heringer SA,2017,2018,0.9652,4240,4766,font_heading,font_heading,0.9643
20621,Fertilizantes Heringer SA,2018,2019,0.7464,4766,4338,font_heading,font_heading,0.7666
20621,Fertilizantes Heringer SA,2019,2020,0.731,4338,3653,font_heading,font_heading,0.7399
20621,Fertilizantes Heringer SA,2020,2021,0.5356,3653,4932,font_heading,font_heading,0.5411
20621,Fertilizantes Heringer SA,2021,2022,0.7835,4932,3495,font_heading,font_heading,0.7871
20621,Fertilizantes Heringer SA,2022,2023,0.6976,3495,2394,font_heading,font_heading,0.6981
20621,Fertilizantes Heringer SA,2023,2024,0.8059,2394,2240,font_heading,font_heading,0.8052
20621,Fertilizantes Heringer SA,2024,2025,0.9107,2240,2129,font_heading,font_heading,0.9107
20702,Viver Incorporadora e Construtora SA,2010,2011,0.7923,6343,7723,font_heading,font_heading,0.8103
20702,Viver Incorporadora e Construtora SA,2011,2012,0.6768,7723,10500,font_heading,font_heading,0.6953
20702,Viver Incorporadora e Construtora SA,2012,2013,0.7901,10500,11705,font_heading,font_heading,0.7983
20702,Viver Incorporadora e Construtora SA,2013,2014,0.9317,11705,10586,font_heading,font_heading,0.9346
20702,Viver Incorporadora e Construtora SA,2014,2015,0.9643,10586,9674,font_heading,font_heading,0.965
20702,Viver Incorporadora e Construtora SA,2015,2016,0.441,9674,90666,font_heading,font_heading,0.4317
20702,Viver Incorporadora e Construtora SA,2016,2017,0.5233,90666,4949,font_heading,font_heading,0.5303
20702,Viver Incorporadora e Construtora SA,2017,2018,0.2288,4949,6762,font_heading,font_heading,0.2297
20702,Viver Incorporadora e Construtora SA,2018,2019,0.2368,6762,6916,font_heading,regex_only,0.2457
20702,Viver Incorporadora e Construtora SA,2019,2020,0.5795,6916,6612,regex_only,regex_only,0.579
20702,Viver Incorporadora e Construtora SA,2020,2021,0.2568,6612,6973,regex_only,font_heading,0.2547
20702,Viver Incorporadora e Construtora SA,2021,2022,0.0692,6973,2933,font_heading,regex_only,0.0679
20702,Viver Incorporadora e Construtora SA,2022,2023,0.0628,2933,3906,regex_only,font_heading,0.0603
20702,Viver Incorporadora e Construtora SA,2023,2024,0.9702,3906,4107,font_heading,font_heading,0.9698
20702,Viver Incorporadora e Construtora SA,2024,2025,0.1348,4107,8064,font_heading,regex_only,0.1348
20745,SLC AGRICOLA,2012,2013,0.9532,5356,5332,font_heading,font_heading,0.9558
20745,SLC AGRICOLA,2013,2014,0.0318,5332,2365,font_heading,font_heading,0.0304
20745,SLC AGRICOLA,2014,2018,0.0376,2365,6303,font_heading,font_heading,0.0334
20745,SLC AGRICOLA,2018,2019,0.9512,6303,6414,font_heading,font_heading,0.9521
20745,SLC AGRICOLA,2019,2020,0.7349,6414,7972,font_heading,font_heading,0.7505
20745,SLC AGRICOLA,2020,2021,0.9357,7972,6226,font_heading,font_heading,0.9363
20745,SLC AGRICOLA,2021,2022,0.8383,6226,4527,font_heading,font_heading,0.8392
20745,SLC AGRICOLA,2022,2023,0.7051,4527,4229,font_heading,font_heading,0.7033
20745,SLC AGRICOLA,2023,2024,0.5359,4229,12758,font_heading,font_heading,0.5363
20770,EZ Tec Empreendimentos e Participações S/A,2010,2011,0.9464,1856,1765,font_heading,font_heading,0.9547
20770,EZ Tec Empreendimentos e Participações S/A,2011,2012,0.9471,1765,2290,font_heading,font_heading,0.9547
20770,EZ Tec Empreendimentos e Participações S/A,2012,2013,0.9843,2290,2331,font_heading,font_heading,0.9851
20770,EZ Tec Empreendimentos e Participações S/A,2013,2014,0.1314,2331,902,font_heading,font_heading,0.1316
20770,EZ Tec Empreendimentos e Participações S/A,2014,2015,0.9156,902,1160,font_heading,font_heading,0.913
20770,EZ Tec Empreendimentos e Participações S/A,2015,2016,0.9913,1160,1169,font_heading,font_heading,0.9919
20770,EZ Tec Empreendimentos e Participações S/A,2016,2017,0.9949,1169,1170,font_heading,font_heading,0.995
20770,EZ Tec Empreendimentos e Participações S/A,2017,2018,0.9914,1170,1144,font_heading,font_heading,0.9912
20770,EZ Tec Empreendimentos e Participações S/A,2018,2019,0.9284,1144,1276,font_heading,font_heading,0.9235
20770,EZ Tec Empreendimentos e Participações S/A,2019,2021,0.8892,1276,1276,font_heading,font_heading,0.8896
20770,EZ Tec Empreendimentos e Participações S/A,2021,2022,0.629,1276,3322,font_heading,font_heading,0.6272
20770,EZ Tec Empreendimentos e Participações S/A,2022,2023,0.9728,3322,3631,font_heading,font_heading,0.9728
20770,EZ Tec Empreendimentos e Participações S/A,2023,2024,0.8788,3631,4384,font_heading,font_heading,0.8788
20788,MARFRIG,2010,2011,0.9528,15665,15973,font_heading,font_heading,0.9543
20788,MARFRIG,2011,2012,0.9495,15973,19110,font_heading,font_heading,0.9468
20788,MARFRIG,2012,2013,0.6882,19110,14405,font_heading,font_heading,0.6969
20788,MARFRIG,2013,2014,0.8493,14405,16077,font_heading,font_heading,0.8608
20788,MARFRIG,2014,2015,0.9062,16077,16520,font_heading,font_heading,0.9055
20788,MARFRIG,2015,2016,0.969,16520,20447,font_heading,font_heading,0.9682
20788,MARFRIG,2016,2017,0.0527,20447,117,font_heading,font_heading,0.0559
20788,MARFRIG,2017,2018,0.1079,117,2486,font_heading,font_heading,0.1157
20788,MARFRIG,2018,2019,0.1079,2486,117,font_heading,font_heading,0.113
20788,MARFRIG,2019,2020,1.0,117,117,font_heading,font_heading,1.0
20788,MARFRIG,2020,2021,0.1679,117,7719,font_heading,font_heading,0.1708
20788,MARFRIG,2021,2022,0.6004,7719,8859,font_heading,font_heading,0.6171
20788,MARFRIG,2022,2023,0.624,8859,9363,font_heading,font_heading,0.625
20788,MARFRIG,2023,2024,0.4896,9363,2978,font_heading,font_heading,0.4901
20842,Magnesita Refratarios SA,2010,2011,0.1029,3993,16792,regex_only,regex_only,0.1303
20842,Magnesita Refratarios SA,2011,2013,0.7832,16792,24895,regex_only,font_heading,0.7873
20842,Magnesita Refratarios SA,2013,2014,0.7159,24895,10418,font_heading,font_heading,0.712
20842,Magnesita Refratarios SA,2014,2016,0.3836,10418,3577,font_heading,font_heading,0.3873
20842,Magnesita Refratarios SA,2016,2017,0.8411,3577,4086,font_heading,font_heading,0.839
20893,Redecard Instituicao De Pagamento SA,2010,2011,0.2472,2727,6312,regex_only,regex_only,0.2629
20915,MRV,2010,2011,0.1379,7815,3805,font_heading,font_heading,0.1509
20915,MRV,2011,2012,0.4878,3805,13185,font_heading,font_heading,0.503
20915,MRV,2012,2013,0.756,13185,10484,font_heading,font_heading,0.7607
20915,MRV,2013,2014,0.9593,10484,9162,font_heading,font_heading,0.9602
20915,MRV,2014,2015,0.9234,9162,10122,font_heading,font_heading,0.9249
20915,MRV,2015,2016,0.7191,10122,13016,font_heading,font_heading,0.7246
20915,MRV,2016,2017,0.8661,13016,13859,font_heading,font_heading,0.8595
20915,MRV,2017,2018,0.9318,13859,15116,font_heading,font_heading,0.9345
20915,MRV,2018,2019,0.8319,15116,15911,font_heading,font_heading,0.8549
20915,MRV,2019,2020,0.9197,15911,18214,font_heading,font_heading,0.934
20915,MRV,2020,2021,0.9628,18214,19037,font_heading,font_heading,0.9634
20915,MRV,2021,2022,0.7961,19037,21706,font_heading,font_heading,0.8043
20915,MRV,2022,2023,0.9772,21706,22888,font_heading,font_heading,0.9805
20915,MRV,2023,2024,0.9707,22888,21203,font_heading,font_heading,0.9704
20931,MINERVA,2010,2012,0.738,16079,9150,font_heading,font_heading,0.7528
20931,MINERVA,2012,2013,0.1402,9150,1702,font_heading,font_heading,0.1638
20931,MINERVA,2013,2014,0.1297,1702,11117,font_heading,font_heading,0.1476
20931,MINERVA,2014,2015,0.941,11117,11855,font_heading,font_heading,0.9459
20931,MINERVA,2015,2016,0.1601,11855,2741,font_heading,font_heading,0.1624
20931,MINERVA,2016,2017,0.4637,2741,5027,font_heading,font_heading,0.4754
20931,MINERVA,2017,2018,0.5614,5027,2437,font_heading,font_heading,0.5698
20931,MINERVA,2018,2019,0.8336,2437,4213,font_heading,font_heading,0.8322
20931,MINERVA,2019,2020,0.0437,4213,1667,font_heading,regex_only,0.0449
20931,MINERVA,2020,2021,0.0703,1667,19117,regex_only,font_heading,0.07
20931,MINERVA,2021,2022,0.9698,19117,20738,font_heading,font_heading,0.9719
20931,MINERVA,2022,2023,0.9762,20738,22809,font_heading,font_heading,0.9759
20931,MINERVA,2023,2024,0.9615,22809,27384,font_heading,font_heading,0.9614
20982,MULTIPLAN,2010,2011,0.8636,7263,6087,regex_only,regex_only,0.8904
20982,MULTIPLAN,2011,2012,0.129,6087,27052,regex_only,font_heading,0.1321
20982,MULTIPLAN,2012,2013,0.2633,27052,3117,font_heading,font_heading,0.272
20982,MULTIPLAN,2013,2014,0.1881,3117,22955,font_heading,font_heading,0.1857
20982,MULTIPLAN,2014,2015,0.966,22955,24248,font_heading,font_heading,0.9694
20982,MULTIPLAN,2015,2016,0.9053,24248,20028,font_heading,font_heading,0.9052
20982,MULTIPLAN,2016,2017,0.973,20028,23411,font_heading,font_heading,0.9747
20982,MULTIPLAN,2017,2018,0.8833,23411,28237,font_heading,font_heading,0.8924
20982,MULTIPLAN,2018,2019,0.4359,28237,116107,font_heading,font_heading,0.427
20982,MULTIPLAN,2019,2020,0.4426,116107,28421,font_heading,font_heading,0.4309
20982,MULTIPLAN,2020,2021,0.9695,28421,26955,font_heading,font_heading,0.9688
20982,MULTIPLAN,2021,2022,0.9504,26955,22429,font_heading,font_heading,0.9493
20982,MULTIPLAN,2022,2023,0.5952,22429,51456,font_heading,font_heading,0.5865
20982,MULTIPLAN,2023,2024,0.8528,51456,42626,font_heading,font_heading,0.8496
20990,Americanas S.A. - Em Recuperação Judicial,2010,2011,0.7328,18883,11758,font_heading,font_heading,0.7378
20990,Americanas S.A. - Em Recuperação Judicial,2011,2012,0.5768,11758,5899,font_heading,font_heading,0.6008
20990,Americanas S.A. - Em Recuperação Judicial,2012,2013,0.9419,5899,6165,font_heading,font_heading,0.9462
20990,Americanas S.A. - Em Recuperação Judicial,2013,2014,0.8429,6165,5292,font_heading,font_heading,0.8494
20990,Americanas S.A. - Em Recuperação Judicial,2014,2015,0.0989,5292,3364,font_heading,regex_only,0.098
20990,Americanas S.A. - Em Recuperação Judicial,2015,2016,0.1208,3364,4713,regex_only,font_heading,0.1194
20990,Americanas S.A. - Em Recuperação Judicial,2016,2017,0.9692,4713,4806,font_heading,font_heading,0.9687
20990,Americanas S.A. - Em Recuperação Judicial,2017,2018,0.2056,4806,10702,font_heading,regex_only,0.2056
20990,Americanas S.A. - Em Recuperação Judicial,2018,2019,0.2109,10702,4639,regex_only,font_heading,0.2106
20990,Americanas S.A. - Em Recuperação Judicial,2019,2020,0.1457,4639,12966,font_heading,regex_only,0.1442
20990,Americanas S.A. - Em Recuperação Judicial,2020,2021,0.1211,12966,8891,regex_only,font_heading,0.1198
20990,Americanas S.A. - Em Recuperação Judicial,2021,2022,0.9328,8891,10154,font_heading,font_heading,0.934
20990,Americanas S.A. - Em Recuperação Judicial,2022,2023,0.7835,10154,10059,font_heading,font_heading,0.7831
20990,Americanas S.A. - Em Recuperação Judicial,2023,2024,0.5493,10059,2897,font_heading,font_heading,0.5488
21016,YDUQS PART,2010,2011,0.5578,883,2003,font_heading,font_heading,0.5904
21016,YDUQS PART,2011,2012,0.1069,2003,11678,font_heading,regex_only,0.1098
21016,YDUQS PART,2012,2013,0.1645,11678,4339,regex_only,font_heading,0.1667
21016,YDUQS PART,2013,2014,0.9,4339,6137,font_heading,font_heading,0.8995
21016,YDUQS PART,2014,2015,0.8958,6137,8768,font_heading,font_heading,0.914
21016,YDUQS PART,2015,2016,0.6162,8768,4243,font_heading,font_heading,0.608
21016,YDUQS PART,2016,2017,0.0626,4243,648,font_heading,font_heading,0.0635
21016,YDUQS PART,2017,2018,1.0,648,648,font_heading,font_heading,1.0
21016,YDUQS PART,2018,2019,1.0,648,648,font_heading,font_heading,1.0
21016,YDUQS PART,2019,2020,0.0747,648,1983,font_heading,regex_only,0.0747
21016,YDUQS PART,2020,2021,0.0369,1983,9829,regex_only,regex_only,0.0359
21016,YDUQS PART,2021,2022,0.9844,9829,10726,regex_only,regex_only,0.9849
21016,YDUQS PART,2022,2023,0.0501,10726,396,regex_only,regex_only,0.0477
21016,YDUQS PART,2023,2024,0.033,396,9001,regex_only,regex_only,0.0303
21091,Dexco S.A. (formerly Duratex),2010,2011,0.5102,2788,18110,font_heading,font_heading,0.5142
21091,Dexco S.A. (formerly Duratex),2011,2012,0.9334,18110,19733,font_heading,font_heading,0.9422
21091,Dexco S.A. (formerly Duratex),2012,2013,0.9086,19733,22325,font_heading,font_heading,0.9114
21091,Dexco S.A. (formerly Duratex),2013,2014,0.8554,22325,37214,font_heading,font_heading,0.8593
21091,Dexco S.A. (formerly Duratex),2014,2015,0.8835,37214,43581,font_heading,font_heading,0.8845
21091,Dexco S.A. (formerly Duratex),2015,2016,0.9262,43581,48409,font_heading,font_heading,0.929
21091,Dexco S.A. (formerly Duratex),2016,2017,0.9273,48409,53197,font_heading,font_heading,0.9299
21091,Dexco S.A. (formerly Duratex),2017,2018,0.9473,53197,54652,font_heading,font_heading,0.9484
21091,Dexco S.A. (formerly Duratex),2018,2019,0.9053,54652,59065,font_heading,font_heading,0.9085
21091,Dexco S.A. (formerly Duratex),2019,2020,0.9418,59065,65472,font_heading,font_heading,0.9404
21091,Dexco S.A. (formerly Duratex),2020,2021,0.8222,65472,57020,font_heading,font_heading,0.8786
21091,Dexco S.A. (formerly Duratex),2021,2022,0.926,57020,67805,font_heading,font_heading,0.9286
21091,Dexco S.A. (formerly Duratex),2022,2023,0.971,67805,66623,font_heading,font_heading,0.9708
21091,Dexco S.A. (formerly Duratex),2023,2024,0.4165,66623,11764,font_heading,font_heading,0.4112
21148,Construtora Tenda S/A,2010,2011,0.59,5719,6239,font_heading,font_heading,0.5899
21148,Construtora Tenda S/A,2011,2012,0.7545,6239,8605,font_heading,font_heading,0.7597
21148,Construtora Tenda S/A,2012,2013,0.7185,8605,5393,font_heading,font_heading,0.7266
21148,Construtora Tenda S/A,2013,2014,0.8288,5393,6051,font_heading,font_heading,0.8357
21148,Construtora Tenda S/A,2014,2015,0.8157,6051,5016,font_heading,font_heading,0.825
21148,Construtora Tenda S/A,2015,2016,0.707,5016,3066,font_heading,font_heading,0.7066
21148,Construtora Tenda S/A,2016,2017,0.5659,3066,3619,font_heading,font_heading,0.581
21148,Construtora Tenda S/A,2017,2018,0.8697,3619,4165,font_heading,font_heading,0.8712
21148,Construtora Tenda S/A,2018,2019,0.7288,4165,3312,font_heading,font_heading,0.7256
21148,Construtora Tenda S/A,2019,2021,0.264,3312,3848,font_heading,font_heading,0.2701
21148,Construtora Tenda S/A,2021,2022,0.6558,3848,7173,font_heading,font_heading,0.6629
21148,Construtora Tenda S/A,2022,2023,0.9572,7173,7992,font_heading,font_heading,0.9573
21148,Construtora Tenda S/A,2023,2024,0.9758,7992,8322,font_heading,font_heading,0.976
21148,Construtora Tenda S/A,2024,2025,0.0583,8322,1212,font_heading,regex_only,0.0583
21180,Nexpe Participacoes SA,2010,2011,0.0095,553,4633,font_heading,regex_only,0.0113
21180,Nexpe Participacoes SA,2011,2012,0.4738,4633,9752,regex_only,regex_only,0.4903
21180,Nexpe Participacoes SA,2012,2013,0.9616,9752,9183,regex_only,regex_only,0.9668
21180,Nexpe Participacoes SA,2013,2014,0.9818,9183,8933,regex_only,regex_only,0.9849
21180,Nexpe Participacoes SA,2014,2015,0.9632,8933,8880,regex_only,regex_only,0.9685
21180,Nexpe Participacoes SA,2015,2016,0.9687,8880,8708,regex_only,regex_only,0.9712
21180,Nexpe Participacoes SA,2016,2017,0.488,8708,9372,regex_only,regex_only,0.494
21180,Nexpe Participacoes SA,2017,2018,0.7931,9372,10360,regex_only,regex_only,0.7987
21180,Nexpe Participacoes SA,2018,2019,0.076,10360,4802,regex_only,font_heading,0.0753
21180,Nexpe Participacoes SA,2019,2020,0.9259,4802,5998,font_heading,font_heading,0.9275
21180,Nexpe Participacoes SA,2020,2021,0.3657,5998,1382,font_heading,font_heading,0.3688
21180,Nexpe Participacoes SA,2021,2022,0.0541,1382,1087,font_heading,font_heading,0.054
21180,Nexpe Participacoes SA,2022,2023,0.7869,1087,1102,font_heading,font_heading,0.7899
21180,Nexpe Participacoes SA,2023,2024,0.8546,1102,1660,font_heading,font_heading,0.8583
21180,Nexpe Participacoes SA,2024,2025,0.1011,1660,8562,font_heading,regex_only,0.1011
21237,ENEVA,2010,2011,0.7628,16674,19972,font_heading,font_heading,0.7775
21237,ENEVA,2011,2012,0.8263,19972,22846,font_heading,font_heading,0.8288
21237,ENEVA,2012,2013,0.6549,22846,31603,font_heading,font_heading,0.6544
21237,ENEVA,2013,2014,0.9402,31603,33021,font_heading,font_heading,0.9399
21237,ENEVA,2014,2015,0.7997,33021,23415,font_heading,font_heading,0.805
21237,ENEVA,2015,2016,0.5396,23415,7861,font_heading,font_heading,0.5441
21237,ENEVA,2016,2017,0.2263,7861,18014,font_heading,regex_only,0.237
21237,ENEVA,2017,2018,0.2923,18014,14344,regex_only,font_heading,0.294
21237,ENEVA,2018,2019,0.8372,14344,9811,font_heading,font_heading,0.8415
21237,ENEVA,2019,2020,0.6501,9811,3836,font_heading,font_heading,0.6583
21237,ENEVA,2020,2021,0.9433,3836,4039,font_heading,font_heading,0.9433
21237,ENEVA,2021,2022,0.0665,4039,35467,font_heading,regex_only,0.0615
21237,ENEVA,2022,2023,0.0842,35467,16722,regex_only,font_heading,0.0863
21237,ENEVA,2023,2024,0.9153,16722,14150,font_heading,font_heading,0.915
21300,Aliansce Shopping Centers SA,2010,2011,0.6112,2456,2166,font_heading,font_heading,0.6549
21300,Aliansce Shopping Centers SA,2011,2012,0.0064,2166,3185,font_heading,regex_only,0.0081
21300,Aliansce Shopping Centers SA,2012,2013,0.0505,3185,4468,regex_only,font_heading,0.0558
21300,Aliansce Shopping Centers SA,2013,2014,0.0471,4468,10494,font_heading,regex_only,0.0499
21300,Aliansce Shopping Centers SA,2014,2016,0.483,10494,2127,regex_only,regex_only,0.4929
21300,Aliansce Shopping Centers SA,2016,2017,0.4528,2127,10365,regex_only,regex_only,0.4506
21342,OSX Brasil SA,2010,2011,0.9247,5962,6150,font_heading,font_heading,0.9319
21342,OSX Brasil SA,2011,2012,0.898,6150,13144,font_heading,font_heading,0.9072
21342,OSX Brasil SA,2012,2013,0.9182,13144,14593,font_heading,font_heading,0.919
21342,OSX Brasil SA,2013,2014,0.9535,14593,15457,font_heading,font_heading,0.9548
21342,OSX Brasil SA,2014,2015,0.8078,15457,11867,font_heading,font_heading,0.8365
21342,OSX Brasil SA,2015,2017,0.7992,11867,6731,font_heading,font_heading,0.8
21342,OSX Brasil SA,2017,2018,0.7834,6731,7026,font_heading,font_heading,0.8849
21342,OSX Brasil SA,2018,2019,0.9998,7026,7072,font_heading,font_heading,0.9999
21342,OSX Brasil SA,2019,2020,0.9658,7072,7516,font_heading,font_heading,0.967
21342,OSX Brasil SA,2020,2021,0.8353,7516,7438,font_heading,font_heading,0.8409
21342,OSX Brasil SA,2021,2022,0.9789,7438,7103,font_heading,font_heading,0.9789
21342,OSX Brasil SA,2022,2023,0.9766,7103,7087,font_heading,font_heading,0.9767
21342,OSX Brasil SA,2023,2024,0.9617,7087,9244,font_heading,font_heading,0.9615
21350,DIRECIONAL,2010,2011,0.0897,8241,5597,regex_only,font_heading,0.1011
21350,DIRECIONAL,2011,2012,0.9471,5597,8122,font_heading,font_heading,0.9506
21350,DIRECIONAL,2012,2013,0.9672,8122,10972,font_heading,font_heading,0.9719
21350,DIRECIONAL,2013,2014,0.9377,10972,8168,font_heading,font_heading,0.9433
21350,DIRECIONAL,2014,2015,0.2772,8168,2774,font_heading,font_heading,0.2688
21350,DIRECIONAL,2015,2016,0.1851,2774,55377,font_heading,font_heading,0.1782
21350,DIRECIONAL,2016,2017,0.0695,55377,1256,font_heading,font_heading,0.0646
21350,DIRECIONAL,2017,2018,0.0531,1256,5635,font_heading,font_heading,0.0496
21350,DIRECIONAL,2018,2019,0.5576,5635,5159,font_heading,font_heading,0.5372
21350,DIRECIONAL,2019,2020,0.8634,5159,8105,font_heading,font_heading,0.871
21350,DIRECIONAL,2020,2021,0.9125,8105,12538,font_heading,font_heading,0.9148
21350,DIRECIONAL,2021,2022,0.9638,12538,13862,font_heading,font_heading,0.9636
21350,DIRECIONAL,2022,2023,0.0755,13862,7639,font_heading,regex_only,0.074
21350,DIRECIONAL,2023,2024,0.0064,7639,222,regex_only,regex_only,0.0064
21431,HYPERA,2010,2011,0.9008,11909,11907,font_heading,font_heading,0.9128
21431,HYPERA,2011,2012,0.6356,11907,7238,font_heading,font_heading,0.6576
21431,HYPERA,2012,2013,0.9509,7238,7635,font_heading,font_heading,0.9514
21431,HYPERA,2013,2014,0.9811,7635,7621,font_heading,font_heading,0.9835
21431,HYPERA,2014,2015,0.9521,7621,7145,font_heading,font_heading,0.9543
21431,HYPERA,2015,2016,0.8249,7145,4386,font_heading,font_heading,0.8302
21431,HYPERA,2016,2017,0.4357,4386,7971,font_heading,font_heading,0.4389
21431,HYPERA,2017,2018,0.9113,7971,7263,font_heading,font_heading,0.9168
21431,HYPERA,2018,2019,0.9113,7263,10966,font_heading,font_heading,0.9134
21431,HYPERA,2019,2020,0.913,10966,12912,font_heading,font_heading,0.9226
21431,HYPERA,2020,2021,0.9381,12912,14355,font_heading,font_heading,0.9373
21431,HYPERA,2021,2022,0.9328,14355,17498,font_heading,font_heading,0.9342
21431,HYPERA,2022,2023,0.9611,17498,18355,font_heading,font_heading,0.9612
21431,HYPERA,2023,2024,0.9628,18355,19434,font_heading,font_heading,0.9628
21490,Alupar Investimento SA,2010,2011,0.3414,22942,24141,font_heading,font_heading,0.3963
21490,Alupar Investimento SA,2011,2012,0.564,24141,30133,font_heading,font_heading,0.5523
21490,Alupar Investimento SA,2012,2013,0.1806,30133,10285,font_heading,regex_only,0.1819
21490,Alupar Investimento SA,2013,2014,0.2388,10285,32641,regex_only,font_heading,0.2445
21490,Alupar Investimento SA,2014,2015,0.8807,32641,37702,font_heading,font_heading,0.9371
21490,Alupar Investimento SA,2015,2016,0.9524,37702,30104,font_heading,font_heading,0.9522
21490,Alupar Investimento SA,2016,2017,0.9402,30104,30344,font_heading,font_heading,0.943
21490,Alupar Investimento SA,2017,2018,0.9701,30344,28841,font_heading,font_heading,0.9706
21490,Alupar Investimento SA,2018,2019,0.0245,28841,5062,font_heading,regex_only,0.0244
21490,Alupar Investimento SA,2019,2020,0.8246,5062,4297,regex_only,regex_only,0.8245
21490,Alupar Investimento SA,2020,2021,0.9885,4297,4368,regex_only,regex_only,0.9884
21490,Alupar Investimento SA,2021,2022,0.3444,4368,10951,regex_only,regex_only,0.3447
21490,Alupar Investimento SA,2022,2023,0.1336,10951,17391,regex_only,font_heading,0.1368
21490,Alupar Investimento SA,2023,2024,0.055,17391,1906,font_heading,regex_only,0.0551
21490,Alupar Investimento SA,2024,2025,0.0598,1906,16512,regex_only,font_heading,0.0598
21776,PortX Operacoes Portuarias SA,2010,2011,0.5878,2780,2776,font_heading,font_heading,0.6165
21881,FLEURY,2010,2011,0.5977,4059,7756,font_heading,font_heading,0.5919
21881,FLEURY,2011,2012,0.8997,7756,7041,font_heading,font_heading,0.9021
21881,FLEURY,2012,2013,0.7981,7041,7242,font_heading,font_heading,0.7974
21881,FLEURY,2013,2014,0.9422,7242,7784,font_heading,font_heading,0.9475
21881,FLEURY,2014,2015,0.626,7784,3076,font_heading,font_heading,0.6488
21881,FLEURY,2015,2016,0.045,3076,1847,font_heading,regex_only,0.047
21881,FLEURY,2016,2017,0.0468,1847,3514,regex_only,font_heading,0.0476
21881,FLEURY,2017,2018,0.9636,3514,4237,font_heading,font_heading,0.9643
21881,FLEURY,2018,2019,0.8906,4237,4042,font_heading,font_heading,0.8953
21881,FLEURY,2019,2020,0.9971,4042,4012,font_heading,font_heading,0.9972
21881,FLEURY,2020,2021,0.8988,4012,4983,font_heading,font_heading,0.8987
21881,FLEURY,2021,2022,0.983,4983,5456,font_heading,font_heading,0.9813
21881,FLEURY,2022,2023,0.9056,5456,6469,font_heading,font_heading,0.9056
21881,FLEURY,2023,2024,0.6893,6469,4716,font_heading,font_heading,0.6892
21946,Multiplus SA,2010,2011,0.7891,13727,12232,regex_only,regex_only,0.7736
21946,Multiplus SA,2011,2012,0.4118,12232,17255,regex_only,regex_only,0.4295
21946,Multiplus SA,2012,2013,0.9698,17255,16562,regex_only,regex_only,0.9735
21946,Multiplus SA,2013,2014,0.797,16562,18917,regex_only,regex_only,0.8068
21946,Multiplus SA,2014,2015,0.932,18917,16155,regex_only,regex_only,0.9344
21946,Multiplus SA,2015,2016,0.6124,16155,14525,regex_only,regex_only,0.6179
21946,Multiplus SA,2016,2017,0.6164,14525,12676,regex_only,regex_only,0.626
21946,Multiplus SA,2017,2018,0.9261,12676,12834,regex_only,regex_only,0.924
22012,Mills Locacao Servicos e Logistica SA,2010,2011,0.0501,6754,1443,regex_only,font_heading,0.0904
22012,Mills Locacao Servicos e Logistica SA,2011,2012,0.7562,1443,3017,font_heading,font_heading,0.7685
22012,Mills Locacao Servicos e Logistica SA,2012,2013,0.7806,3017,4520,font_heading,font_heading,0.8069
22012,Mills Locacao Servicos e Logistica SA,2013,2014,0.6688,4520,5865,font_heading,font_heading,0.6841
22012,Mills Locacao Servicos e Logistica SA,2014,2015,0.9241,5865,7704,font_heading,font_heading,0.9308
22012,Mills Locacao Servicos e Logistica SA,2015,2016,0.94,7704,7169,font_heading,font_heading,0.9445
22012,Mills Locacao Servicos e Logistica SA,2016,2017,0.8214,7169,7552,font_heading,font_heading,0.8261
22012,Mills Locacao Servicos e Logistica SA,2017,2018,0.9138,7552,8084,font_heading,font_heading,0.9135
22012,Mills Locacao Servicos e Logistica SA,2018,2019,0.7849,8084,13626,font_heading,font_heading,0.8018
22012,Mills Locacao Servicos e Logistica SA,2019,2020,0.3102,13626,17897,font_heading,regex_only,0.3174
22012,Mills Locacao Servicos e Logistica SA,2020,2021,0.2159,17897,13535,regex_only,font_heading,0.2146
22012,Mills Locacao Servicos e Logistica SA,2021,2022,0.8567,13535,22847,font_heading,font_heading,0.8567
22012,Mills Locacao Servicos e Logistica SA,2022,2023,0.9865,22847,22878,font_heading,font_heading,0.9865
22012,Mills Locacao Servicos e Logistica SA,2023,2024,0.2738,22878,4035,font_heading,font_heading,0.2737
22012,Mills Locacao Servicos e Logistica SA,2024,2025,0.9074,4035,4364,font_heading,font_heading,0.9074
22055,Marisa Lojas SA,2010,2011,0.064,18066,11650,regex_only,font_heading,0.0711
